Periodic_Payment,Interest_Rate,Periods,Compounding_Frequency
2602.454205538769,0.04473335089549303,6,quarterly
1605.0182872390226,0.03201425829580353,22,semi-annual
1224.1725615106889,0.04375289681927173,2,annual
2370.19198314986,0.027624716685460855,20,quarterly
3432.219917800365,0.045189256616639056,15,semi-annual
1881.288372766171,0.016013699857750564,16,semi-annual
3968.8191734922457,0.025693341046777764,8,annual
1434.9032530600318,0.04692679161059768,25,annual
2887.8590289932426,0.01775421558545341,7,monthly
3146.8170132983887,0.04021273839509326,18,semi-annual
4284.048385067761,0.02590717605319101,21,annual
1471.7907318312639,0.041529557251835464,8,quarterly
1006.6999762952839,0.022403063138381866,25,monthly
3134.8388470051473,0.029532886088540204,9,annual
1602.9002887365818,0.013781496631106439,4,monthly
3286.7734653833463,0.031422191366447,4,annual
1131.6112230377216,0.019268706212821823,24,semi-annual
2962.7000782441673,0.017581391872208304,15,annual
2562.960023286428,0.019350633641685353,28,quarterly
1624.9895297487083,0.04019035856696904,20,annual
2871.3889654752866,0.029635658393501983,6,annual
2908.6776332141235,0.0153673750456054,6,semi-annual
1271.5257373532224,0.02918306353787585,17,semi-annual
3707.631171378553,0.04739292315996021,9,annual
4654.799892360466,0.04616090587581271,4,annual
3453.770934012375,0.015587544568919517,29,monthly
3508.765178230514,0.029669558603985333,3,monthly
3993.6122213594963,0.029860393963260172,17,semi-annual
4744.282434427769,0.04008568549202184,9,semi-annual
4929.908039950222,0.0314856626148569,20,semi-annual
2970.7395010197897,0.014123402552580955,22,semi-annual
4780.031336176022,0.04879542988528524,2,semi-annual
2436.970562490574,0.04658804534973523,18,monthly
3910.579207414039,0.032132664191273655,21,monthly
4747.182740657257,0.02256458374729127,12,quarterly
1064.9311095246383,0.023971026976259677,2,monthly
4682.1729688847445,0.037783373635510716,2,monthly
4540.2004508706,0.012573598839349484,14,quarterly
1821.943210490042,0.013432744952630032,7,monthly
2638.854398986674,0.04492154628978605,7,annual
1491.6785731435382,0.02824931650373074,13,quarterly
3988.747228107379,0.01956731063654463,6,quarterly
4109.654240717666,0.03183612486927351,8,quarterly
4523.767681724074,0.011704430329236511,27,monthly
2765.807842686747,0.03413663644214933,12,semi-annual
3520.2459606776974,0.03487407338620459,18,monthly
4374.590081038394,0.04770981019683989,21,annual
1373.5132689926322,0.024733046219285702,24,annual
1476.6326703510683,0.038723031299325576,6,semi-annual
4271.138613518748,0.010392750377996958,4,annual
2767.877894853944,0.015363051605649854,25,semi-annual
4211.47755130895,0.04033836637868612,25,semi-annual
1000.601524323422,0.04303335147132326,11,quarterly
1460.112318430934,0.043282727402707735,24,quarterly
2473.3730574712586,0.0416591030031253,12,quarterly
2590.6288023826987,0.04074971932569843,27,semi-annual
4335.031522824005,0.011489483992024421,29,monthly
3039.1299933161135,0.015799186494672122,3,monthly
4671.858136209497,0.026108908509077405,26,quarterly
2698.7908227678463,0.03771133735590965,5,monthly
1267.8554104652133,0.04384657454846227,9,monthly
2831.8481788818617,0.03851846099486417,28,semi-annual
2644.035134859455,0.015323023558157334,10,annual
3197.8290076695894,0.049626875749843674,3,quarterly
3559.3166158236972,0.01800475352171922,1,annual
1235.617881769067,0.03675514165209187,8,semi-annual
3470.117730633808,0.012294335002973824,26,quarterly
1529.0946812237576,0.02728642219861996,29,monthly
2727.2527355139805,0.0392202877481856,3,semi-annual
4569.320692306138,0.013613052156600181,21,monthly
1535.3461122819842,0.04727372512963648,10,monthly
1835.038026435729,0.022358514885509134,7,monthly
2692.075053673172,0.01869415406150381,4,semi-annual
1241.575484997359,0.013673365100869481,5,semi-annual
2145.1064556655792,0.03437453992329882,28,annual
1309.8765113034494,0.01472549504493649,7,monthly
2908.1744842951052,0.04417784065186281,11,annual
3293.5148993112557,0.038860399738137014,15,quarterly
3997.129422008778,0.013271437770347378,18,semi-annual
4692.95752048011,0.04987287189142294,5,annual
2750.4835764799755,0.0471841074317309,9,quarterly
3511.2398065076127,0.04981086160417535,15,quarterly
1240.2731635665764,0.014567595305254102,1,annual
2901.255313280032,0.01871589554784859,26,annual
4480.029451838793,0.029996355510610737,23,annual
3369.114748330263,0.03315196462438371,15,monthly
2500.4056519929322,0.017420820173258026,16,annual
1356.985081387288,0.04803361196975886,19,quarterly
2994.3435154597855,0.04896125273292214,22,monthly
4674.813269349384,0.017634985995108505,11,semi-annual
1295.576912663721,0.02925479673005825,1,semi-annual
3123.485676098735,0.021074572336390443,3,annual
2705.2931418951807,0.03119785457650695,20,quarterly
4037.8554376172747,0.02844382999648478,18,monthly
1604.6019057813207,0.02904891360090566,15,semi-annual
1684.7811094463273,0.04487992953168267,18,quarterly
3864.0174051851504,0.049247114256177706,29,monthly
3719.830053889788,0.013039966965547522,21,quarterly
3070.731174065073,0.011138272577524653,8,semi-annual
1018.2322836511091,0.03639986351959856,2,quarterly
4422.659104060998,0.016855079139041256,8,quarterly
4949.590691709578,0.01006037737707151,28,quarterly
3669.7768296566064,0.038708595544010516,11,monthly
4732.9117824582645,0.042174831703921195,7,semi-annual
4031.2584118948675,0.03360374030515053,1,semi-annual
3736.647692816368,0.029623793847053458,11,annual
2405.053983742812,0.011773075382784742,28,annual
1318.6386603995022,0.030093079102493647,7,quarterly
1128.6835635433868,0.03502493408805504,19,semi-annual
2802.246134249873,0.045848703301396954,19,monthly
2838.1429664425514,0.027513441398601297,7,quarterly
2544.7409729665796,0.019234194316311896,19,semi-annual
1119.6920575573185,0.011083062025162573,17,monthly
1797.3809475278163,0.037306284054440655,22,semi-annual
1546.0579988364348,0.0433081427703594,21,semi-annual
1050.9544063983376,0.022247811708878136,2,annual
3476.5342564929197,0.03468035810087663,12,semi-annual
1395.783858592564,0.036387244905030584,11,annual
1593.558142067835,0.01093298993490611,5,quarterly
1396.4526517146055,0.01999670711987084,19,semi-annual
4058.661636820477,0.03793065541508753,26,monthly
4533.513613932842,0.04999256052382303,22,annual
1475.1761191254973,0.021979764463102687,1,semi-annual
3462.6597335685497,0.04698227649628906,10,monthly
3478.75457835202,0.02927297044192651,28,quarterly
2125.305962336778,0.014538319802795257,23,monthly
3354.0529001252053,0.02966380129379468,27,semi-annual
2733.126996847904,0.0225643122059161,26,annual
1430.5809974519416,0.03709596248637736,8,semi-annual
4832.988265063814,0.010789067087322165,3,quarterly
3714.541770136632,0.03899594467271523,3,monthly
4815.838040717976,0.04173831194384302,25,annual
1604.093229570949,0.02632603317462484,26,semi-annual
4176.614713088962,0.03977215400565135,1,semi-annual
2682.5032712945685,0.043693719823029664,28,annual
4718.744587466124,0.026771338039068678,22,quarterly
3747.9638282183105,0.03647419118715357,6,quarterly
1588.661772013424,0.03334967304925242,10,monthly
1129.8983117347636,0.04111511387520987,2,quarterly
1502.488967035513,0.011266520677504631,3,quarterly
3850.759108646474,0.03757097757312668,25,semi-annual
1042.1672563521254,0.02058588244064676,17,annual
2913.0580008002203,0.03382864809758495,6,quarterly
3212.2132935069335,0.042978102094433625,10,annual
4249.07032785973,0.03141590150048357,28,semi-annual
2786.3794010422007,0.03648549178243055,5,quarterly
1021.9467810603824,0.04243176493832167,20,semi-annual
1875.128718460715,0.01147206548121503,1,annual
1190.2171729264653,0.03132283448450792,25,quarterly
4923.809619685378,0.0270912172814156,24,semi-annual
3553.6893392689717,0.04082612330065278,9,semi-annual
1007.6801108104343,0.04882344918403735,15,quarterly
1154.1167780052665,0.026976116061799282,27,semi-annual
1902.0881323547546,0.02066526390557101,23,quarterly
4115.422086004097,0.03513198796330912,5,quarterly
2596.0767418384403,0.03120992965684046,18,semi-annual
3021.4500423358877,0.028321462619834092,26,quarterly
4490.035101900981,0.012473778197707928,26,semi-annual
4564.971707832108,0.02581739342157789,22,monthly
2711.352853458886,0.03299656876676163,11,annual
4040.637910558215,0.01827564361845654,6,monthly
1936.703237050836,0.036887313544350764,3,annual
1700.7455982124347,0.02996052415733249,29,annual
4905.177146323374,0.022043311827290638,21,annual
3552.8040424774854,0.049047630054552024,14,monthly
3629.1498507688098,0.026856742437224614,2,semi-annual
4511.351523434385,0.03384341392007413,26,annual
1108.1376079634588,0.04541014444903328,8,quarterly
2143.5535514723315,0.034379448101759094,2,quarterly
3876.6800666071454,0.03540313531055123,5,semi-annual
2818.492762514634,0.027851063199138264,9,monthly
4771.475838214048,0.013043914705879685,17,semi-annual
2802.2979856762186,0.02192162358331792,20,monthly
1508.1288721697179,0.028954654391101037,10,quarterly
4629.20106460725,0.027326614857457722,27,annual
1020.4670902498467,0.0394900665696461,23,annual
4035.053978811653,0.025038888715366518,5,quarterly
1033.3506328785193,0.0434756258691212,14,monthly
2852.8601861798143,0.02355466233518591,29,semi-annual
1822.1867997569175,0.043282897013913205,29,semi-annual
4806.651415053989,0.033926474896655956,11,annual
2586.9619840405812,0.04368499985762705,26,annual
1123.8112965966568,0.04637434989770793,26,semi-annual
4107.177493450261,0.04810377113044701,23,monthly
2266.3357947491054,0.041229177629689,18,monthly
3557.8333603679257,0.040998911908491725,18,annual
2620.9122100419127,0.014089208545565661,20,monthly
2754.0563668036743,0.038497421095490605,12,semi-annual
2055.185770688802,0.03499416159379852,28,annual
4153.330433696275,0.028086269022634877,20,semi-annual
2854.8819605512726,0.03226403694722745,21,monthly
1158.4699855119486,0.04072208668653396,26,semi-annual
4779.068678312902,0.024526492536697107,1,quarterly
2987.68313449139,0.04116031900171845,2,quarterly
2943.8877898114606,0.014815869707971135,21,monthly
2385.802621600114,0.04599492594379411,4,annual
3540.591341961336,0.01963892698613709,9,quarterly
2606.170423380341,0.031291168217935275,10,monthly
3997.917397179039,0.026653017959505858,25,annual
4506.33029467661,0.013119238078963345,28,annual
2958.925859065021,0.04314178274570921,17,annual
3610.209300140132,0.015195675173845239,5,semi-annual
2182.1479713261915,0.0304308613799018,17,annual
3501.6111921070024,0.017491147274278425,6,annual
3540.9575741798594,0.04878247851972916,11,quarterly
3047.8996998341936,0.035803920121027386,24,semi-annual
1639.3842318722398,0.02028950517345783,11,monthly
3901.239467662194,0.0427698395069003,2,quarterly
2278.656438530612,0.011325388535194221,20,quarterly
2552.8591616041613,0.022058832496063906,2,semi-annual
4406.1754089934575,0.033149126063487896,26,semi-annual
3724.5002163621843,0.019563188325526622,9,monthly
1330.6835884998059,0.04184875182089005,1,monthly
3261.5163539896926,0.04478634038387592,16,annual
1347.6804576338538,0.03170065145244347,27,quarterly
3581.8259610150167,0.04169052633863465,21,monthly
2578.6092486428115,0.045370559137852325,21,semi-annual
4251.995828576419,0.012040558539845439,26,quarterly
4120.715273665245,0.03126796638046696,20,annual
4998.833515099707,0.047132525916756714,26,quarterly
2196.681091010833,0.011914964573048673,8,semi-annual
1700.3151830559689,0.0423278019807275,20,annual
1741.2729535363103,0.012088806729911234,29,annual
3395.675946766915,0.03374330705600228,17,annual
2338.1766043129974,0.04954137763791817,1,quarterly
4627.419319597406,0.02688621651513772,1,monthly
1317.4250027858218,0.04215005579525399,24,monthly
4059.267247677575,0.033044171663914546,25,annual
2958.8425801216213,0.034684658899106546,23,monthly
3549.7337440440324,0.034147531999402514,18,quarterly
3351.296978199042,0.03644425702446386,24,annual
3121.034415696616,0.011453363481340255,1,annual
3793.3894198735275,0.03085080790258779,26,monthly
3182.8253551432995,0.044946368861352615,16,semi-annual
4689.886790690465,0.017847986021547548,17,semi-annual
3206.71034358975,0.013486392787532964,1,quarterly
4678.662929666573,0.02720910691922853,28,monthly
4225.340310835071,0.03167596323084534,28,annual
4390.191427016841,0.026258514860149414,13,quarterly
4589.149896770634,0.03863156127696797,23,quarterly
1810.2256913798615,0.010973512392687894,24,annual
2370.218471628159,0.025552539586156893,4,annual
4597.4958103027175,0.01622805647639855,14,monthly
1596.8591660841857,0.012807237235150324,17,quarterly
2960.579568696714,0.011459832841925812,5,quarterly
1418.994193110689,0.018929429592594995,26,monthly
1610.1872263212658,0.026508621835851072,27,annual
3355.557143294985,0.04632646062943361,26,semi-annual
2584.406062405581,0.014670333393937267,27,semi-annual
2694.7685024868333,0.04469278370283147,14,annual
3032.5258070139976,0.031798939120874864,25,annual
3642.9116479864215,0.036419797577625326,24,quarterly
2997.317897681913,0.0455491945978112,14,semi-annual
2367.0895559087267,0.026580931097007196,28,semi-annual
1771.2338988885467,0.025204095167764753,8,quarterly
2857.8925497832206,0.04733432383274984,3,annual
2502.2121138176235,0.03634262009332725,15,quarterly
4261.780967356201,0.03938886126424815,29,monthly
1061.1887419497211,0.02308478070379403,21,annual
3281.591148455886,0.03813739433705481,3,quarterly
3473.837059936635,0.014872018683837527,23,quarterly
4951.586176315552,0.0188735584250624,13,semi-annual
4541.456869842592,0.03991070599276714,15,monthly
3070.2690901026067,0.038321991839953086,17,semi-annual
2154.0618104868513,0.02519476329379426,10,semi-annual
1040.7399964469266,0.04420396426852496,4,quarterly
1963.123113853015,0.020875793869218055,29,monthly
4389.74155528063,0.04941660031856248,16,monthly
4893.024967727384,0.013880276093624029,27,annual
3804.2169667404764,0.045618315900867526,28,monthly
3415.4168327907055,0.023200159196869987,1,annual
3424.9365263635764,0.01414254382092369,14,monthly
3599.630516547227,0.048779419373802174,7,annual
1007.1564745865574,0.020882001662733046,1,semi-annual
2479.833615340223,0.04760361598295913,3,annual
2317.1152884602698,0.04231925585167924,26,annual
4911.732756420997,0.03404040827623094,7,annual
1002.9067961122627,0.033284681476276085,5,annual
3945.378867906575,0.018575104466684367,23,quarterly
2621.1476468959563,0.044300858084247156,26,monthly
1259.041498137711,0.04456823106960068,1,annual
2443.8114431749254,0.01788215118152119,1,annual
1511.3952406761673,0.030434531298591187,11,semi-annual
1149.4398540245622,0.026810811858211034,25,annual
3733.8122491544173,0.015040240945653252,22,semi-annual
1098.738296184262,0.02255468878871742,1,quarterly
1047.8564160414758,0.01353901201868895,10,annual
2703.9360980646316,0.029716917962229743,23,quarterly
1522.2613996023947,0.027408731596029808,1,annual
2784.5104617187194,0.048086997311101096,7,monthly
2464.1372716565875,0.02490982965371847,28,quarterly
1409.1094121579686,0.0324491059716953,11,monthly
3558.828703958853,0.045118446416468,28,quarterly
3598.8887451943024,0.0445039711741526,8,quarterly
3578.7116135298807,0.019515993456640103,23,monthly
4458.520040245547,0.03219598859303961,27,quarterly
1027.0949629697927,0.04100073780886246,27,annual
1110.9400839125665,0.02478521578188161,29,monthly
3092.6611439284898,0.0408253458702407,5,annual
2864.062112166646,0.025968964517795005,15,quarterly
4962.26990120027,0.032079156263064755,24,semi-annual
2430.1442785967383,0.0361174020116495,25,annual
2556.41677750544,0.02154162642112626,16,monthly
4342.825476961121,0.03279468117691411,22,quarterly
3492.3687134556244,0.012039254317152831,24,quarterly
1284.3004839934742,0.019688038059416726,3,semi-annual
1230.6371793671383,0.046771150717831805,20,quarterly
3114.207211949583,0.027448153878550118,16,monthly
2587.089407304589,0.048187299688731824,12,semi-annual
3941.725325400677,0.016372000562542566,22,quarterly
3512.2487383081175,0.029610775114347544,1,monthly
1001.2261488445491,0.032103686932622735,28,semi-annual
1067.5106293164092,0.02117133677763624,4,quarterly
4358.857946101398,0.04586098927238382,16,quarterly
1658.3407204952478,0.04485704402860396,6,annual
3278.3820704759805,0.028284921331976277,23,quarterly
4761.9872390515975,0.016030195762789027,23,annual
4866.426577953039,0.032047624241592,5,semi-annual
4377.010944280502,0.03444978873891563,5,semi-annual
4555.693003858258,0.0238281484345332,28,annual
4620.23500118126,0.026877238443499943,14,quarterly
1306.223239229503,0.03296918957291629,27,monthly
4428.971284278845,0.03864298801925567,4,semi-annual
2662.9285089510026,0.012642319605359989,7,monthly
1170.6626174896617,0.01098682124908672,19,monthly
3132.6844005024195,0.02158720913002147,1,quarterly
1466.8161822069821,0.03132319939810755,13,quarterly
1316.457882751764,0.010526380891987572,4,semi-annual
2870.3152744500094,0.045476914946663664,10,monthly
2259.0759430209546,0.0330615329106283,19,semi-annual
4525.27072237541,0.04990769991407122,15,monthly
2262.3633738267126,0.04564107831026612,21,annual
4290.305204685364,0.03288339724706134,26,semi-annual
1019.5648591331002,0.02971387056895146,24,annual
4796.834139101309,0.017173671961221937,14,monthly
1217.3160984768479,0.043184698150478366,4,quarterly
2051.533418412195,0.01251011699626988,1,annual
1099.546277416254,0.04124864239417395,15,quarterly
4837.419752429512,0.04316597174892037,13,annual
1206.7404732538662,0.04324430834486468,16,semi-annual
2396.0121663474874,0.02913062366443038,24,quarterly
3655.3611936571547,0.013099791270586313,9,annual
2288.0631864436427,0.012419185355304382,29,semi-annual
1029.9469623024931,0.049129894273307204,29,semi-annual
1962.2901321946902,0.037044984139507915,28,quarterly
3858.770586674473,0.04434601019476729,18,quarterly
2513.1137112848464,0.043960163683825465,2,quarterly
4281.141352531225,0.020841867371212776,11,annual
3955.9198854559,0.04815072208583403,3,semi-annual
3343.9462955864797,0.023410956756772325,28,monthly
1377.9013005974923,0.01638839337379573,13,monthly
4927.997637161827,0.027645381810840544,9,annual
3082.6914275907507,0.04942959677088837,2,monthly
2040.71713956322,0.02591547243187487,8,monthly
3408.5385541034602,0.031124059888326366,10,monthly
3827.119278421938,0.031024931852648173,21,annual
2870.0179933895392,0.018854971986561504,25,semi-annual
3567.323931621198,0.034946770842224854,1,monthly
1432.1604726989801,0.027922324433754683,10,quarterly
4496.262204326922,0.02833599853207546,8,semi-annual
3722.9005255217717,0.047719140855299054,2,monthly
4091.947841491719,0.04381273283849744,18,quarterly
1454.940241102868,0.04525275338281909,12,quarterly
3077.2107303882512,0.043953685899729096,1,monthly
3770.3791221638826,0.03013372974407126,5,quarterly
3089.1313980480936,0.03488974919769631,13,semi-annual
1396.8359782394666,0.011034982436631369,27,quarterly
1242.6367654024687,0.014412765685914031,8,monthly
3464.0649426244136,0.04310770536039372,19,semi-annual
4187.565051839719,0.010258006291652237,20,semi-annual
4986.51616358738,0.012586424036304118,7,annual
3272.8699102028445,0.012163362216587181,22,annual
1917.9893886668538,0.01706926691216664,14,semi-annual
2620.306255347601,0.042950765914731806,28,monthly
1426.5585991671137,0.0369458598200369,9,annual
2655.482675905404,0.023671899892861906,29,monthly
4360.6691197876935,0.03206216366784901,4,quarterly
2560.798847565702,0.049889166179339715,5,annual
1206.9343032375052,0.015261046515573553,13,quarterly
1663.645683184162,0.011129590891839852,6,monthly
3678.7108113281743,0.044330406548910996,22,annual
3764.9020587796854,0.02666432095219482,23,quarterly
1792.1669983315583,0.011338286373340245,22,monthly
4240.566168710027,0.0369810438509648,15,quarterly
2123.4225275492536,0.03599944492059176,3,annual
3222.8609344433007,0.03637022760074192,28,monthly
2230.822568923063,0.03698586237416486,2,quarterly
3772.468076555507,0.014852834509507518,29,semi-annual
2502.700459392677,0.03575492602532897,24,annual
4047.2276912775556,0.027972107817601934,23,monthly
2933.704386612294,0.024226815405004546,6,quarterly
3561.0809347357804,0.03157516865672985,2,annual
4704.212551040384,0.04406991765598534,26,annual
2741.379124003776,0.019688103659558812,11,annual
3202.57990051707,0.011715351851317042,6,semi-annual
1756.4711581953557,0.022899736395420443,28,monthly
3773.729052640869,0.04012999854863589,21,monthly
1850.829794889628,0.02584275768095729,23,semi-annual
3759.8328299467985,0.03528483379963857,3,semi-annual
4692.733721372834,0.026058045107593845,19,monthly
4765.203557042285,0.04495010305870904,2,annual
4207.312741734617,0.03142443331173703,11,semi-annual
3156.5783863714755,0.024183282040950656,28,quarterly
4348.874115319774,0.04743123949225097,28,quarterly
2831.038799453544,0.04256108411759138,5,quarterly
2507.6708069297947,0.044053486019590374,2,monthly
3809.3405178230255,0.027245463446722747,1,annual
1829.2964201198063,0.022138258720674306,12,semi-annual
1297.118157906899,0.029066351303594022,18,annual
2464.10650047621,0.04645058764937734,8,quarterly
2362.5413788878705,0.012402510795970784,26,monthly
1482.0964123126573,0.03387175452652373,12,monthly
4418.249183385531,0.023500407658839727,6,semi-annual
3672.5911524328326,0.021273082610094352,12,semi-annual
1103.1646539582741,0.03469879684671945,12,monthly
3160.6382284311403,0.02616500440979702,5,annual
1615.2127478006873,0.022322910339135395,1,quarterly
3044.880546986651,0.047018157328939277,8,monthly
4085.0102374917983,0.03888228603714361,5,quarterly
2652.214464260243,0.027709561778709507,2,quarterly
3387.4595547435983,0.011871653849183211,14,semi-annual
3185.755716236788,0.029806645146293456,25,annual
3310.423439032076,0.045295003283623486,6,annual
2912.468538042631,0.035444009482788356,25,monthly
1668.1278594337812,0.038013395743545966,16,semi-annual
1966.4570780518347,0.011042098694970642,22,quarterly
4576.197386467798,0.017111586965113106,25,monthly
3952.825949438785,0.047559056499675005,23,monthly
4931.463354226145,0.044858805980999804,19,annual
1216.5203049775587,0.03876793359965714,1,quarterly
2266.288418081254,0.022992492431511843,25,semi-annual
4837.150762122126,0.011974429803644,1,semi-annual
2757.515243626685,0.03987645726955541,22,quarterly
3417.349785331359,0.012371301708265073,19,semi-annual
3278.965757052953,0.048173931690646904,28,quarterly
1562.757612808583,0.0336718218366214,16,quarterly
3924.4171941129766,0.03340808007871199,29,monthly
1233.2503939076314,0.0417754057907233,18,quarterly
3151.851565967628,0.02579555968610381,1,monthly
3210.5511368725292,0.026237413779893956,19,annual
1807.393801609825,0.010924178906792408,21,semi-annual
4001.696902140517,0.049614631372979195,27,annual
4584.707265001014,0.02492492421687998,14,monthly
4916.2719982300705,0.04324505447012798,11,semi-annual
1107.2677445585243,0.018661671727094237,8,quarterly
2238.899627259631,0.049171961122641286,18,quarterly
4699.295253706051,0.03187685067619672,9,annual
1202.0216281207518,0.03289655995747078,11,monthly
2088.1007743358477,0.01940631129021017,28,semi-annual
3133.554217335236,0.023336503403909477,11,monthly
3960.7885574983056,0.010754574638498498,17,annual
1912.2256822299635,0.014302321738796104,9,annual
2201.376751254558,0.0103049786897952,12,semi-annual
1778.1537169155786,0.014962601517643975,27,annual
2772.24821731478,0.049153297895991765,26,quarterly
3017.3841986654397,0.035234289060766345,17,annual
4596.907882802785,0.04439153508901356,23,annual
4083.0175217514384,0.011124929842753511,12,semi-annual
3861.3802024158463,0.016620626536054287,6,semi-annual
3290.6790326292007,0.024896063370178016,27,semi-annual
2314.3208102742437,0.010426487659921095,5,quarterly
1280.3077612332809,0.03299001253468307,17,annual
2035.2304200287308,0.013644883266340311,14,quarterly
1778.7490360966299,0.03937717536530031,9,quarterly
1911.589115118682,0.029752313949296713,6,monthly
1907.0995247187197,0.03244662695131431,13,monthly
2722.1867261837783,0.04176574354399655,6,annual
2522.859518671674,0.029090568895781425,6,monthly
2348.1870505795996,0.040347233465460756,4,quarterly
4524.950285953648,0.011770973615688005,27,quarterly
1810.9496583006594,0.03962133422376061,16,annual
1654.614688774931,0.010234913424160528,24,monthly
1304.0115785464282,0.031021070752691164,4,annual
4699.440621903634,0.030425126608692718,11,quarterly
1777.3852181659563,0.01102639834728458,14,semi-annual
3289.0719402121636,0.0166332801868318,29,semi-annual
2494.8712773468533,0.032605568364213945,24,monthly
3221.1990029360604,0.033811239775885335,22,semi-annual
3570.2653548815165,0.022696147652594645,7,quarterly
4360.3081191073925,0.02846260815857888,26,monthly
3029.052131822293,0.01254502666568254,7,monthly
2308.962846157543,0.03876070511116772,13,quarterly
1724.319694827419,0.04412534989492575,25,semi-annual
3427.268085755284,0.017618727620448797,24,monthly
1528.0175533917304,0.021031514342417845,14,quarterly
4423.228609226517,0.01227221318114299,14,semi-annual
1111.157951919778,0.015356805793727734,3,semi-annual
4381.199369314287,0.026237587315107405,10,annual
1876.9864874686627,0.042066471645572326,19,annual
2951.4313761438702,0.029149174421866382,27,monthly
3922.08281149098,0.01737516086376087,12,semi-annual
4136.667355581161,0.04412290245738749,11,monthly
2607.119157170508,0.034167198021678814,2,annual
2997.819035462805,0.012925010172649519,6,semi-annual
1118.2906325132121,0.03823127244398622,26,monthly
2376.104236851791,0.04591569508716064,29,semi-annual
2046.3153914162224,0.020618970357580764,13,semi-annual
2560.2762964413314,0.022134587128454872,25,monthly
2203.573481278522,0.02144073687861943,6,monthly
1638.9592146004024,0.040184362308588566,9,quarterly
4766.921273591335,0.04670758804445114,6,monthly
2717.1153374072874,0.011584153797455627,22,monthly
3551.2108481732735,0.014330367341521412,21,quarterly
4707.044544788456,0.016150332799903896,8,annual
3289.8952594009334,0.024711532199960008,6,annual
1507.9966601996873,0.021338338597567317,4,quarterly
4154.3254274302735,0.03145799245862501,17,annual
4098.656287895852,0.014083409525576874,21,quarterly
2618.438961993239,0.04364013103787787,4,quarterly
3157.57449880606,0.035838737425831456,3,monthly
2699.544018677644,0.049102769958649053,27,quarterly
1896.9778154793134,0.042609581539412945,28,quarterly
4051.686843230717,0.014232189457247926,27,annual
3977.7401051986367,0.02658831864021629,12,quarterly
3588.223567656238,0.023976532309492607,16,quarterly
2822.5619622154286,0.0207207917693201,28,annual
2859.2241307146405,0.012342325077800842,20,semi-annual
2193.7753937104817,0.010780964519423874,8,annual
2062.8983622089445,0.02588701215902802,12,quarterly
4395.885587288047,0.01807257160378456,28,annual
4437.4968896551945,0.036815245347780905,9,annual
1061.3795117961588,0.03342671007406574,1,semi-annual
3878.425387459411,0.03612384603735016,22,semi-annual
2319.6884547965255,0.015944814119133077,10,quarterly
4677.389374788469,0.03225271731402787,21,semi-annual
1968.4806126922613,0.01565522146559834,18,quarterly
2341.6125561992367,0.023240857284416966,5,semi-annual
3989.3443779878853,0.013318947739464387,11,monthly
1296.3974402750603,0.03408781995953911,21,annual
3832.156187262239,0.03990022701989852,20,quarterly
3698.7152947066825,0.049793776303426886,12,semi-annual
2216.086583558358,0.013772513226041526,9,annual
3851.077275295889,0.04150737503143783,16,monthly
4611.698816947505,0.033407781947819334,20,monthly
4215.764883022398,0.011959720312138641,4,semi-annual
3071.369370584555,0.019085276416407518,21,quarterly
1529.782008268573,0.025700382972131085,9,semi-annual
4569.356933928508,0.014297144250236751,20,annual
2958.8723177140437,0.04291730200874213,8,monthly
2631.510117003804,0.03422809972243404,28,monthly
3191.0127142775436,0.03566972965443818,3,semi-annual
1854.1905027502398,0.04349290153827445,28,quarterly
2344.7646312024044,0.02436849309656698,6,semi-annual
3942.022172175913,0.010120273259315438,25,quarterly
3253.89752826826,0.034749346683493505,5,annual
4049.1154208152825,0.0470064140189551,17,annual
4047.858408167904,0.041085178769285226,10,annual
4014.3175939638277,0.03424692973205238,8,monthly
1576.7544746099534,0.02128682861636029,26,quarterly
3600.8058045950997,0.021398589509925597,18,semi-annual
2920.719700273434,0.0405277574351076,2,quarterly
1248.3638092992821,0.0330475930078517,11,semi-annual
4340.215130047376,0.014418015597810472,10,annual
1878.8606986089724,0.03485927678000886,9,semi-annual
1051.7611090518365,0.028336856023078727,24,annual
3573.7475458278464,0.0407824827329756,7,semi-annual
1688.4212489375989,0.02242273393690259,28,semi-annual
1246.8266913236273,0.030455865420781436,29,quarterly
4735.083746918994,0.04724510065710386,26,monthly
1593.914395162955,0.033095456861115355,2,annual
3080.197326556976,0.045917534846624766,16,monthly
2469.1971660346867,0.030604553658814794,12,annual
1178.9623913293474,0.0388859981237758,21,annual
2257.415075047393,0.04979010703177782,29,semi-annual
2401.8815466219653,0.020934864475970913,15,semi-annual
2973.750747914475,0.02097124293259707,22,annual
3826.938298002413,0.039929835038949424,9,monthly
4999.911807122891,0.032591485936860634,18,quarterly
3074.285080194594,0.03241023745844222,3,semi-annual
4771.012468039276,0.012054437715346339,16,quarterly
3109.803893659224,0.03589800169840729,17,annual
3374.7292703311405,0.02084472190392865,10,quarterly
1556.2681165962058,0.03398498980345416,18,annual
3283.3031895886916,0.01474460412139646,19,annual
2042.2480705293076,0.014092177628713549,12,semi-annual
2096.19370716884,0.032605717515567054,21,monthly
2735.510624662412,0.023125212421529158,15,monthly
3614.9530715763226,0.03333402529032852,9,monthly
3469.318878478576,0.02207457469057769,28,monthly
2225.1025965819817,0.0376538710395191,5,semi-annual
1115.0064877494526,0.03170014940133347,23,semi-annual
